# time;FREQ 2 [BUS 2 18.000]; FREQ 3 [BUS 3 13.800]
  189.025909;    60.000604;    60.000603
  189.034241;    60.000603;    60.000603
  189.042572;    60.000603;    60.000603
  189.050903;    60.000599;    60.000601
  189.059235;    60.000600;    60.000601
  189.067566;    60.000604;    60.000603
  189.075897;    60.000604;    60.000603
  189.084229;    60.000603;    60.000603
  189.092560;    60.000603;    60.000603
  189.100891;    60.000599;    60.000601
  189.109222;    60.000600;    60.000602
  189.117554;    60.000604;    60.000603
  189.125885;    60.000604;    60.000603
  189.134216;    60.000603;    60.000603
  189.142548;    60.000603;    60.000603
  189.150879;    60.000599;    60.000601
  189.159210;    60.000600;    60.000602
  189.167542;    60.000604;    60.000603
  189.175873;    60.000604;    60.000603
  189.184204;    60.000603;    60.000603
  189.192535;    60.000603;    60.000603
  189.200867;    60.000599;    60.000601
  189.209198;    60.000600;    60.000602
  189.217529;    60.000604;    60.000603
  189.225861;    60.000604;    60.000603
  189.234192;    60.000603;    60.000603
  189.242523;    60.000599;    60.000601
  189.250854;    60.000600;    60.000602
  189.259186;    60.000605;    60.000603
  189.267517;    60.000604;    60.000603
  189.275848;    60.000603;    60.000603
  189.284180;    60.000603;    60.000603
  189.292511;    60.000599;    60.000601
  189.300842;    60.000600;    60.000602
  189.309174;    60.000604;    60.000603
  189.317505;    60.000604;    60.000603
  189.325836;    60.000603;    60.000603
  189.334167;    60.000603;    60.000603
  189.342499;    60.000599;    60.000601
  189.350830;    60.000600;    60.000602
  189.359161;    60.000604;    60.000603
  189.367493;    60.000604;    60.000603
  189.375824;    60.000603;    60.000603
  189.384155;    60.000599;    60.000601
  189.392487;    60.000600;    60.000602
  189.400818;    60.000605;    60.000603
  189.409149;    60.000604;    60.000603
  189.417480;    60.000603;    60.000603
  189.425812;    60.000603;    60.000603
  189.434143;    60.000599;    60.000601
  189.442474;    60.000600;    60.000602
  189.450806;    60.000604;    60.000603
  189.459137;    60.000604;    60.000603
  189.467468;    60.000603;    60.000603
  189.475800;    60.000603;    60.000603
  189.484131;    60.000599;    60.000601
  189.492462;    60.000600;    60.000602
  189.500793;    60.000604;    60.000603
  189.509125;    60.000604;    60.000603
  189.517456;    60.000603;    60.000603
  189.525787;    60.000599;    60.000601
  189.534119;    60.000600;    60.000602
  189.542450;    60.000605;    60.000603
  189.550781;    60.000604;    60.000603
  189.559113;    60.000603;    60.000603
  189.567444;    60.000603;    60.000603
  189.575775;    60.000599;    60.000601
  189.584106;    60.000600;    60.000602
  189.592438;    60.000604;    60.000603
  189.600769;    60.000604;    60.000603
  189.609100;    60.000603;    60.000603
  189.617432;    60.000599;    60.000601
  189.625763;    60.000600;    60.000602
  189.634094;    60.000605;    60.000603
  189.642426;    60.000604;    60.000603
  189.650757;    60.000603;    60.000603
  189.659088;    60.000603;    60.000603
  189.667419;    60.000599;    60.000601
  189.675751;    60.000600;    60.000602
  189.684082;    60.000604;    60.000603
  189.692413;    60.000604;    60.000603
  189.700745;    60.000603;    60.000603
  189.709076;    60.000599;    60.000601
  189.717407;    60.000600;    60.000602
  189.725739;    60.000605;    60.000603
  189.734070;    60.000604;    60.000603
  189.742401;    60.000603;    60.000603
  189.750732;    60.000603;    60.000603
  189.759064;    60.000599;    60.000601
  189.767395;    60.000600;    60.000602
  189.775726;    60.000604;    60.000603
  189.784058;    60.000604;    60.000603
  189.792389;    60.000603;    60.000603
  189.800720;    60.000599;    60.000601
  189.809052;    60.000600;    60.000602
  189.817383;    60.000605;    60.000603
  189.825714;    60.000604;    60.000603
  189.834045;    60.000603;    60.000603
  189.842377;    60.000603;    60.000603
  189.850708;    60.000599;    60.000601
  189.859039;    60.000600;    60.000602
  189.867371;    60.000604;    60.000603
  189.875702;    60.000604;    60.000603
  189.884033;    60.000603;    60.000603
  189.892365;    60.000599;    60.000601
  189.900696;    60.000600;    60.000602
  189.909027;    60.000605;    60.000603
  189.917358;    60.000604;    60.000603
  189.925690;    60.000603;    60.000603
  189.934021;    60.000603;    60.000603
  189.942352;    60.000599;    60.000601
  189.950684;    60.000600;    60.000602
  189.959015;    60.000604;    60.000603
  189.967346;    60.000604;    60.000603
  189.975677;    60.000603;    60.000603
  189.984009;    60.000599;    60.000601
  189.992340;    60.000600;    60.000602
  190.000671;    60.000605;    60.000603
  190.009003;    60.000604;    60.000603
  190.017334;    60.000603;    60.000603
  190.025665;    60.000603;    60.000603
  190.033997;    60.000599;    60.000601
  190.042328;    60.000600;    60.000602
  190.050659;    60.000604;    60.000603
  190.058990;    60.000604;    60.000603
  190.067322;    60.000603;    60.000603
  190.075653;    60.000599;    60.000601
  190.083984;    60.000600;    60.000602
  190.092316;    60.000605;    60.000603
  190.100647;    60.000604;    60.000603
  190.108978;    60.000603;    60.000603
  190.117310;    60.000599;    60.000601
  190.125641;    60.000600;    60.000602
  190.133972;    60.000605;    60.000603
  190.142303;    60.000604;    60.000603
  190.150635;    60.000603;    60.000603
  190.158966;    60.000603;    60.000603
  190.167297;    60.000599;    60.000601
  190.175629;    60.000600;    60.000602
  190.183960;    60.000604;    60.000603
  190.192291;    60.000604;    60.000603
  190.200623;    60.000603;    60.000603
  190.208954;    60.000599;    60.000601
  190.217285;    60.000600;    60.000602
  190.225616;    60.000605;    60.000603
  190.233948;    60.000604;    60.000603
  190.242279;    60.000603;    60.000603
  190.250610;    60.000599;    60.000601
  190.258942;    60.000600;    60.000602
  190.267273;    60.000605;    60.000603
  190.275604;    60.000604;    60.000603
  190.283936;    60.000603;    60.000603
  190.292267;    60.000603;    60.000603
  190.300598;    60.000599;    60.000601
  190.308929;    60.000600;    60.000602
  190.317261;    60.000604;    60.000603
  190.325592;    60.000604;    60.000603
  190.333923;    60.000603;    60.000603
  190.342255;    60.000599;    60.000601
  190.350586;    60.000600;    60.000602
  190.358917;    60.000605;    60.000603
  190.367249;    60.000604;    60.000603
  190.375580;    60.000603;    60.000603
  190.383911;    60.000599;    60.000601
  190.392242;    60.000600;    60.000602
  190.400574;    60.000605;    60.000603
  190.408905;    60.000604;    60.000603
  190.417236;    60.000603;    60.000603
  190.425568;    60.000603;    60.000603
  190.433899;    60.000599;    60.000601
  190.442230;    60.000600;    60.000602
  190.450562;    60.000604;    60.000603
  190.458893;    60.000604;    60.000603
  190.467224;    60.000603;    60.000603
  190.475555;    60.000599;    60.000601
  190.483887;    60.000600;    60.000602
  190.492218;    60.000605;    60.000603
  190.500549;    60.000604;    60.000603
  190.508881;    60.000603;    60.000603
  190.517212;    60.000599;    60.000601
  190.525543;    60.000600;    60.000602
  190.533875;    60.000605;    60.000603
  190.542206;    60.000604;    60.000603
  190.550537;    60.000603;    60.000603
  190.558868;    60.000599;    60.000601
  190.567200;    60.000600;    60.000602
  190.575531;    60.000605;    60.000603
  190.583862;    60.000604;    60.000603
  190.592194;    60.000603;    60.000603
  190.600525;    60.000599;    60.000601
  190.608856;    60.000600;    60.000602
  190.617188;    60.000605;    60.000603
  190.625519;    60.000604;    60.000603
  190.633850;    60.000603;    60.000603
  190.642181;    60.000603;    60.000603
  190.650513;    60.000599;    60.000601
  190.658844;    60.000600;    60.000602
  190.667175;    60.000604;    60.000603
  190.675507;    60.000604;    60.000603
  190.683838;    60.000603;    60.000603
  190.692169;    60.000599;    60.000601
  190.700500;    60.000600;    60.000602
  190.708832;    60.000605;    60.000603
  190.717163;    60.000604;    60.000603
  190.725494;    60.000603;    60.000603
  190.733826;    60.000599;    60.000601
  190.742157;    60.000600;    60.000602
  190.750488;    60.000605;    60.000603
  190.758820;    60.000604;    60.000603
  190.767151;    60.000603;    60.000603
  190.775482;    60.000599;    60.000601
  190.783813;    60.000600;    60.000602
  190.792145;    60.000605;    60.000603
  190.800476;    60.000604;    60.000603
  190.808807;    60.000603;    60.000603
  190.817139;    60.000599;    60.000601
  190.825470;    60.000600;    60.000602
  190.833801;    60.000605;    60.000603
  190.842133;    60.000604;    60.000603
  190.850464;    60.000603;    60.000603
  190.858795;    60.000599;    60.000601
  190.867126;    60.000600;    60.000602
  190.875458;    60.000605;    60.000603
  190.883789;    60.000604;    60.000603
  190.892120;    60.000603;    60.000603
  190.900452;    60.000599;    60.000601
  190.908783;    60.000600;    60.000602
  190.917114;    60.000605;    60.000603
  190.925446;    60.000604;    60.000603
  190.933777;    60.000603;    60.000603
  190.942108;    60.000603;    60.000603
  190.950439;    60.000599;    60.000601
  190.958771;    60.000600;    60.000602
  190.967102;    60.000604;    60.000603
  190.975433;    60.000604;    60.000603
  190.983765;    60.000603;    60.000603
  190.992096;    60.000599;    60.000601
  191.000427;    60.000600;    60.000602
  191.008759;    60.000605;    60.000603
  191.017090;    60.000604;    60.000603
  191.025421;    60.000603;    60.000603
  191.033752;    60.000599;    60.000601
  191.042084;    60.000600;    60.000602
  191.050415;    60.000605;    60.000603
  191.058746;    60.000604;    60.000603
  191.067078;    60.000603;    60.000603
  191.075409;    60.000599;    60.000601
  191.083740;    60.000600;    60.000602
  191.092072;    60.000605;    60.000603
  191.100403;    60.000604;    60.000603
  191.108734;    60.000603;    60.000603
  191.117065;    60.000599;    60.000601
  191.125397;    60.000600;    60.000602
  191.133728;    60.000605;    60.000603
  191.142059;    60.000604;    60.000603
  191.150391;    60.000603;    60.000603
  191.158722;    60.000599;    60.000601
  191.167053;    60.000600;    60.000602
  191.175385;    60.000605;    60.000603
  191.183716;    60.000604;    60.000603
  191.192047;    60.000603;    60.000603
  191.200378;    60.000599;    60.000601
  191.208710;    60.000600;    60.000602
  191.217041;    60.000605;    60.000603
  191.225372;    60.000604;    60.000603
  191.233704;    60.000603;    60.000603
  191.242035;    60.000599;    60.000601
  191.250366;    60.000600;    60.000602
  191.258698;    60.000605;    60.000603
  191.267029;    60.000604;    60.000603
  191.275360;    60.000603;    60.000603
  191.283691;    60.000599;    60.000601
  191.292023;    60.000600;    60.000602
  191.300354;    60.000605;    60.000603
  191.308685;    60.000604;    60.000603
  191.317017;    60.000603;    60.000603
  191.325348;    60.000599;    60.000601
  191.333679;    60.000600;    60.000602
  191.342010;    60.000605;    60.000603
  191.350342;    60.000604;    60.000603
  191.358673;    60.000603;    60.000603
  191.367004;    60.000599;    60.000601
  191.375336;    60.000600;    60.000602
  191.383667;    60.000605;    60.000603
  191.391998;    60.000604;    60.000603
  191.400330;    60.000603;    60.000603
  191.408661;    60.000599;    60.000601
  191.416992;    60.000600;    60.000602
  191.425323;    60.000605;    60.000603
  191.433655;    60.000604;    60.000603
  191.441986;    60.000603;    60.000603
  191.450317;    60.000599;    60.000601
  191.458649;    60.000600;    60.000602
  191.466980;    60.000605;    60.000603
  191.475311;    60.000604;    60.000603
  191.483643;    60.000603;    60.000603
  191.491974;    60.000599;    60.000601
  191.500305;    60.000600;    60.000602
  191.508636;    60.000605;    60.000603
  191.516968;    60.000604;    60.000603
  191.525299;    60.000603;    60.000603
  191.533630;    60.000599;    60.000601
  191.541962;    60.000600;    60.000602
  191.550293;    60.000605;    60.000603
  191.558624;    60.000604;    60.000603
  191.566956;    60.000603;    60.000603
  191.575287;    60.000599;    60.000601
  191.583618;    60.000600;    60.000602
  191.591949;    60.000605;    60.000603
  191.600281;    60.000604;    60.000603
  191.608612;    60.000603;    60.000603
  191.616943;    60.000599;    60.000601
  191.625275;    60.000600;    60.000602
  191.633606;    60.000605;    60.000603
  191.641937;    60.000604;    60.000603
  191.650269;    60.000603;    60.000603
  191.658600;    60.000599;    60.000601
  191.666931;    60.000600;    60.000602
  191.675262;    60.000605;    60.000603
  191.683594;    60.000604;    60.000603
  191.691925;    60.000603;    60.000603
  191.700256;    60.000599;    60.000601
  191.708588;    60.000600;    60.000602
  191.716919;    60.000605;    60.000603
  191.725250;    60.000604;    60.000603
  191.733582;    60.000603;    60.000603
  191.741913;    60.000599;    60.000601
  191.750244;    60.000600;    60.000602
  191.758575;    60.000605;    60.000603
  191.766907;    60.000604;    60.000603
  191.775238;    60.000603;    60.000603
  191.783569;    60.000599;    60.000601
  191.791901;    60.000600;    60.000602
  191.800232;    60.000605;    60.000603
  191.808563;    60.000604;    60.000603
  191.816895;    60.000603;    60.000603
  191.825226;    60.000599;    60.000601
  191.833557;    60.000600;    60.000602
  191.841888;    60.000605;    60.000603
  191.850220;    60.000604;    60.000603
  191.858551;    60.000603;    60.000603
  191.866882;    60.000599;    60.000601
  191.875214;    60.000600;    60.000602
  191.883545;    60.000605;    60.000603
  191.891876;    60.000604;    60.000603
  191.900208;    60.000603;    60.000603
  191.908539;    60.000599;    60.000601
  191.916870;    60.000600;    60.000602
  191.925201;    60.000605;    60.000603
  191.933533;    60.000604;    60.000603
  191.941864;    60.000603;    60.000603
  191.950195;    60.000599;    60.000601
  191.958527;    60.000600;    60.000602
  191.966858;    60.000605;    60.000603
  191.975189;    60.000604;    60.000603
  191.983521;    60.000603;    60.000603
  191.991852;    60.000599;    60.000601
  192.000183;    60.000600;    60.000602
  192.008514;    60.000605;    60.000603
  192.016846;    60.000604;    60.000603
  192.025177;    60.000603;    60.000603
  192.033508;    60.000599;    60.000601
  192.041840;    60.000600;    60.000602
  192.050171;    60.000605;    60.000603
  192.058502;    60.000604;    60.000603
  192.066833;    60.000603;    60.000603
  192.075165;    60.000599;    60.000601
  192.083496;    60.000600;    60.000602
  192.091827;    60.000605;    60.000603
  192.100159;    60.000604;    60.000603
  192.108490;    60.000603;    60.000603
  192.116821;    60.000599;    60.000601
  192.125153;    60.000600;    60.000602
  192.133484;    60.000605;    60.000603
  192.141815;    60.000604;    60.000603
  192.150146;    60.000603;    60.000603
  192.158478;    60.000599;    60.000601
  192.166809;    60.000600;    60.000602
  192.175140;    60.000605;    60.000603
  192.183472;    60.000604;    60.000603
  192.191803;    60.000600;    60.000602
  192.200134;    60.000600;    60.000602
  192.208466;    60.000605;    60.000603
  192.216797;    60.000604;    60.000603
  192.225128;    60.000604;    60.000603
  192.233459;    60.000599;    60.000602
  192.241791;    60.000600;    60.000602
  192.250122;    60.000605;    60.000603
  192.258453;    60.000604;    60.000603
  192.266785;    60.000603;    60.000603
  192.275116;    60.000599;    60.000601
  192.283447;    60.000600;    60.000602
  192.291779;    60.000605;    60.000603
  192.300110;    60.000604;    60.000603
  192.308441;    60.000603;    60.000603
  192.316772;    60.000599;    60.000601
  192.325104;    60.000600;    60.000602
  192.333435;    60.000605;    60.000603
  192.341766;    60.000604;    60.000603
  192.350098;    60.000603;    60.000603
  192.358429;    60.000599;    60.000601
  192.366760;    60.000600;    60.000602
  192.375092;    60.000605;    60.000603
  192.383423;    60.000604;    60.000603
  192.391754;    60.000603;    60.000603
  192.400085;    60.000599;    60.000601
  192.408417;    60.000600;    60.000602
  192.416748;    60.000605;    60.000603
  192.425079;    60.000604;    60.000603
  192.433411;    60.000603;    60.000603
  192.441742;    60.000599;    60.000601
  192.450073;    60.000600;    60.000602
  192.458405;    60.000605;    60.000603
  192.466736;    60.000604;    60.000603
  192.475067;    60.000600;    60.000602
  192.483398;    60.000600;    60.000602
  192.491730;    60.000605;    60.000603
  192.500061;    60.000604;    60.000603
  192.508392;    60.000604;    60.000603
  192.516724;    60.000599;    60.000602
  192.525055;    60.000600;    60.000602
  192.533386;    60.000605;    60.000603
  192.541718;    60.000604;    60.000603
  192.550049;    60.000604;    60.000603
  192.558380;    60.000599;    60.000601
  192.566711;    60.000600;    60.000602
  192.575043;    60.000605;    60.000603
  192.583374;    60.000604;    60.000603
  192.591705;    60.000603;    60.000603
  192.600037;    60.000599;    60.000601
  192.608368;    60.000600;    60.000602
  192.616699;    60.000605;    60.000603
  192.625031;    60.000604;    60.000603
  192.633362;    60.000603;    60.000603
  192.641693;    60.000599;    60.000601
  192.650024;    60.000600;    60.000602
  192.658356;    60.000605;    60.000603
  192.666687;    60.000604;    60.000603
  192.675018;    60.000600;    60.000602
  192.683350;    60.000600;    60.000602
  192.691681;    60.000605;    60.000603
  192.700012;    60.000604;    60.000603
  192.708344;    60.000604;    60.000603
  192.716675;    60.000599;    60.000602
  192.725006;    60.000600;    60.000602
  192.733337;    60.000605;    60.000603
  192.741669;    60.000604;    60.000603
  192.750000;    60.000603;    60.000603
  192.758331;    60.000599;    60.000602
  192.766663;    60.000600;    60.000602
  192.774994;    60.000605;    60.000603
  192.783325;    60.000604;    60.000603
  192.791656;    60.000603;    60.000603
  192.799988;    60.000599;    60.000601
  192.808319;    60.000600;    60.000602
  192.816650;    60.000605;    60.000603
  192.824982;    60.000604;    60.000603
  192.833313;    60.000600;    60.000602
  192.841644;    60.000600;    60.000602
  192.849976;    60.000605;    60.000603
  192.858307;    60.000604;    60.000603
  192.866638;    60.000604;    60.000603
  192.874969;    60.000599;    60.000602
  192.883301;    60.000600;    60.000602
  192.891632;    60.000605;    60.000603
  192.899963;    60.000604;    60.000603
  192.908295;    60.000604;    60.000603
  192.916626;    60.000599;    60.000601
  192.924957;    60.000600;    60.000602
  192.933289;    60.000605;    60.000603
  192.941620;    60.000604;    60.000603
  192.949951;    60.000603;    60.000603
  192.958282;    60.000599;    60.000601
  192.966614;    60.000600;    60.000602
  192.974945;    60.000605;    60.000603
  192.983276;    60.000604;    60.000603
  192.991608;    60.000600;    60.000602
  192.999939;    60.000600;    60.000602
  193.008270;    60.000605;    60.000603
  193.016602;    60.000604;    60.000603
  193.024933;    60.000604;    60.000603
  193.033264;    60.000599;    60.000602
  193.041595;    60.000600;    60.000602
  193.049927;    60.000605;    60.000603
  193.058258;    60.000604;    60.000603
  193.066589;    60.000604;    60.000603
  193.074921;    60.000599;    60.000602
  193.083252;    60.000600;    60.000602
  193.091583;    60.000605;    60.000603
  193.099915;    60.000604;    60.000603
  193.108246;    60.000603;    60.000603
  193.116577;    60.000599;    60.000601
  193.124908;    60.000600;    60.000602
  193.133240;    60.000605;    60.000603
  193.141571;    60.000604;    60.000603
  193.149902;    60.000600;    60.000602
  193.158234;    60.000600;    60.000602
  193.166565;    60.000605;    60.000603
  193.174896;    60.000604;    60.000603
  193.183228;    60.000604;    60.000603
  193.191559;    60.000599;    60.000602
  193.199890;    60.000600;    60.000602
  193.208221;    60.000605;    60.000603
  193.216553;    60.000604;    60.000603
  193.224884;    60.000603;    60.000603
  193.233215;    60.000599;    60.000601
  193.241547;    60.000600;    60.000602
  193.249878;    60.000605;    60.000603
  193.258209;    60.000604;    60.000603
  193.266541;    60.000600;    60.000602
  193.274872;    60.000600;    60.000602
  193.283203;    60.000605;    60.000603
  193.291534;    60.000604;    60.000603
  193.299866;    60.000604;    60.000603
  193.308197;    60.000599;    60.000602
  193.316528;    60.000600;    60.000602
  193.324860;    60.000605;    60.000603
  193.333191;    60.000604;    60.000603
  193.341522;    60.000604;    60.000603
  193.349854;    60.000599;    60.000602
  193.358185;    60.000600;    60.000602
  193.366516;    60.000605;    60.000603
  193.374847;    60.000604;    60.000603
  193.383179;    60.000600;    60.000602
  193.391510;    60.000600;    60.000602
  193.399841;    60.000605;    60.000603
  193.408173;    60.000604;    60.000603
  193.416504;    60.000604;    60.000603
  193.424835;    60.000599;    60.000602
  193.433167;    60.000600;    60.000602
  193.441498;    60.000605;    60.000603
  193.449829;    60.000604;    60.000603
  193.458160;    60.000604;    60.000603
  193.466492;    60.000599;    60.000601
  193.474823;    60.000600;    60.000602
  193.483154;    60.000605;    60.000603
  193.491486;    60.000604;    60.000603
  193.499817;    60.000600;    60.000602
  193.508148;    60.000600;    60.000602
  193.516479;    60.000605;    60.000603
  193.524811;    60.000604;    60.000603
  193.533142;    60.000604;    60.000603
  193.541473;    60.000599;    60.000602
  193.549805;    60.000600;    60.000602
  193.558136;    60.000605;    60.000603
  193.566467;    60.000604;    60.000603
  193.574799;    60.000604;    60.000603
  193.583130;    60.000599;    60.000602
  193.591461;    60.000600;    60.000602
  193.599792;    60.000605;    60.000603
  193.608124;    60.000604;    60.000603
  193.616455;    60.000600;    60.000602
  193.624786;    60.000600;    60.000602
  193.633118;    60.000605;    60.000603
  193.641449;    60.000604;    60.000603
  193.649780;    60.000604;    60.000603
  193.658112;    60.000599;    60.000602
  193.666443;    60.000600;    60.000602
  193.674774;    60.000605;    60.000603
  193.683105;    60.000604;    60.000603
  193.691437;    60.000604;    60.000603
  193.699768;    60.000599;    60.000602
  193.708099;    60.000600;    60.000602
  193.716431;    60.000605;    60.000603
  193.724762;    60.000604;    60.000603
  193.733093;    60.000600;    60.000602
  193.741425;    60.000600;    60.000602
  193.749756;    60.000605;    60.000603
  193.758087;    60.000604;    60.000603
  193.766418;    60.000604;    60.000603
  193.774750;    60.000599;    60.000602
  193.783081;    60.000600;    60.000602
  193.791412;    60.000605;    60.000603
  193.799744;    60.000604;    60.000603
  193.808075;    60.000604;    60.000603
  193.816406;    60.000599;    60.000602
  193.824738;    60.000600;    60.000602
  193.833069;    60.000605;    60.000603
  193.841400;    60.000604;    60.000603
  193.849731;    60.000600;    60.000602
  193.858063;    60.000600;    60.000602
  193.866394;    60.000605;    60.000603
  193.874725;    60.000604;    60.000603
  193.883057;    60.000604;    60.000603
  193.891388;    60.000599;    60.000602
  193.899719;    60.000600;    60.000602
  193.908051;    60.000605;    60.000603
  193.916382;    60.000604;    60.000603
  193.924713;    60.000604;    60.000603
  193.933044;    60.000599;    60.000601
  193.941376;    60.000600;    60.000602
  193.949707;    60.000605;    60.000603
  193.958038;    60.000604;    60.000603
  193.966370;    60.000600;    60.000602
  193.974701;    60.000600;    60.000602
  193.983032;    60.000605;    60.000603
  193.991364;    60.000604;    60.000603
  193.999695;    60.000604;    60.000603
  194.008026;    60.000599;    60.000602
  194.016357;    60.000600;    60.000602
  194.024689;    60.000605;    60.000603
  194.033020;    60.000604;    60.000603
  194.041351;    60.000600;    60.000602
  194.049683;    60.000600;    60.000602
  194.058014;    60.000605;    60.000603
  194.066345;    60.000604;    60.000603
  194.074677;    60.000604;    60.000603
  194.083008;    60.000599;    60.000602
  194.091339;    60.000600;    60.000602
  194.099670;    60.000605;    60.000603
  194.108002;    60.000604;    60.000603
  194.116333;    60.000604;    60.000603
  194.124664;    60.000599;    60.000602
  194.132996;    60.000600;    60.000602
  194.141327;    60.000605;    60.000603
  194.149658;    60.000604;    60.000603
  194.157990;    60.000600;    60.000602
  194.166321;    60.000600;    60.000602
  194.174652;    60.000605;    60.000603
  194.182983;    60.000604;    60.000603
  194.191315;    60.000604;    60.000603
  194.199646;    60.000599;    60.000602
  194.207977;    60.000600;    60.000602
  194.216309;    60.000605;    60.000603
  194.224640;    60.000604;    60.000603
  194.232971;    60.000604;    60.000603
  194.241302;    60.000599;    60.000602
  194.249634;    60.000600;    60.000602
  194.257965;    60.000605;    60.000603
  194.266296;    60.000604;    60.000603
  194.274628;    60.000600;    60.000602
  194.282959;    60.000600;    60.000602
  194.291290;    60.000605;    60.000603
  194.299622;    60.000604;    60.000603
  194.307953;    60.000604;    60.000603
  194.316284;    60.000599;    60.000602
  194.324615;    60.000600;    60.000602
  194.332947;    60.000605;    60.000603
  194.341278;    60.000604;    60.000603
  194.349609;    60.000600;    60.000602
  194.357941;    60.000600;    60.000602
  194.366272;    60.000605;    60.000603
  194.374603;    60.000604;    60.000603
  194.382935;    60.000604;    60.000603
  194.391266;    60.000599;    60.000602
  194.399597;    60.000600;    60.000602
  194.407928;    60.000605;    60.000603
  194.416260;    60.000604;    60.000603
  194.424591;    60.000604;    60.000603
  194.432922;    60.000599;    60.000602
  194.441254;    60.000600;    60.000602
  194.449585;    60.000605;    60.000603
  194.457916;    60.000604;    60.000603
  194.466248;    60.000600;    60.000602
  194.474579;    60.000600;    60.000602
  194.482910;    60.000605;    60.000603
  194.491241;    60.000604;    60.000603
  194.499573;    60.000604;    60.000603
  194.507904;    60.000599;    60.000602
  194.516235;    60.000600;    60.000602
  194.524567;    60.000605;    60.000603
  194.532898;    60.000604;    60.000603
  194.541229;    60.000600;    60.000602
  194.549561;    60.000600;    60.000602
  194.557892;    60.000605;    60.000603
  194.566223;    60.000604;    60.000603
  194.574554;    60.000604;    60.000603
  194.582886;    60.000599;    60.000602
  194.591217;    60.000600;    60.000602
  194.599548;    60.000605;    60.000603
  194.607880;    60.000604;    60.000603
  194.616211;    60.000600;    60.000602
  194.624542;    60.000600;    60.000602
  194.632874;    60.000605;    60.000603
  194.641205;    60.000604;    60.000603
  194.649536;    60.000604;    60.000603
  194.657867;    60.000599;    60.000602
  194.666199;    60.000600;    60.000602
  194.674530;    60.000605;    60.000603
  194.682861;    60.000604;    60.000603
  194.691193;    60.000604;    60.000603
  194.699524;    60.000599;    60.000601
  194.707855;    60.000600;    60.000602
  194.716187;    60.000605;    60.000603
  194.724518;    60.000604;    60.000603
  194.732849;    60.000600;    60.000602
  194.741180;    60.000600;    60.000602
  194.749512;    60.000605;    60.000603
  194.757843;    60.000604;    60.000603
  194.766174;    60.000604;    60.000603
  194.774506;    60.000599;    60.000602
  194.782837;    60.000600;    60.000602
  194.791168;    60.000605;    60.000603
  194.799500;    60.000604;    60.000603
  194.807831;    60.000600;    60.000602
  194.816162;    60.000600;    60.000602
  194.824493;    60.000605;    60.000603
  194.832825;    60.000604;    60.000603
  194.841156;    60.000604;    60.000603
  194.849487;    60.000599;    60.000602
  194.857819;    60.000600;    60.000602
  194.866150;    60.000605;    60.000603
  194.874481;    60.000604;    60.000603
  194.882812;    60.000600;    60.000602
  194.891144;    60.000600;    60.000602
  194.899475;    60.000605;    60.000603
  194.907806;    60.000604;    60.000603
  194.916138;    60.000604;    60.000603
  194.924469;    60.000599;    60.000602
  194.932800;    60.000600;    60.000602
  194.941132;    60.000605;    60.000603
  194.949463;    60.000604;    60.000603
  194.957794;    60.000600;    60.000602
  194.966125;    60.000600;    60.000602
  194.974457;    60.000605;    60.000603
  194.982788;    60.000604;    60.000603
  194.991119;    60.000604;    60.000603
  194.999451;    60.000599;    60.000602
  195.007782;    60.000600;    60.000602
  195.016113;    60.000605;    60.000603
  195.024445;    60.000604;    60.000603
  195.032776;    60.000604;    60.000603
  195.041107;    60.000599;    60.000602
  195.049438;    60.000600;    60.000602
  195.057770;    60.000605;    60.000603
  195.066101;    60.000604;    60.000603
  195.074432;    60.000600;    60.000602
  195.082764;    60.000600;    60.000602
  195.091095;    60.000605;    60.000603
  195.099426;    60.000604;    60.000603
  195.107758;    60.000604;    60.000603
  195.116089;    60.000599;    60.000602
  195.124420;    60.000600;    60.000602
  195.132751;    60.000605;    60.000603
  195.141083;    60.000604;    60.000603
  195.149414;    60.000600;    60.000602
  195.157745;    60.000600;    60.000602
  195.166077;    60.000605;    60.000603
  195.174408;    60.000604;    60.000603
  195.182739;    60.000604;    60.000603
  195.191071;    60.000599;    60.000602
  195.199402;    60.000600;    60.000602
  195.207733;    60.000605;    60.000603
  195.216064;    60.000604;    60.000603
  195.224396;    60.000600;    60.000602
  195.232727;    60.000600;    60.000602
  195.241058;    60.000605;    60.000603
  195.249390;    60.000604;    60.000603
  195.257721;    60.000604;    60.000603
  195.266052;    60.000599;    60.000602
  195.274384;    60.000600;    60.000602
  195.282715;    60.000605;    60.000603
  195.291046;    60.000604;    60.000603
  195.299377;    60.000600;    60.000602
  195.307709;    60.000600;    60.000602
  195.316040;    60.000605;    60.000603
  195.324371;    60.000604;    60.000603
  195.332703;    60.000604;    60.000603
  195.341034;    60.000599;    60.000602
  195.349365;    60.000600;    60.000602
  195.357697;    60.000605;    60.000603
  195.366028;    60.000604;    60.000603
  195.374359;    60.000600;    60.000602
  195.382690;    60.000600;    60.000602
  195.391022;    60.000605;    60.000603
  195.399353;    60.000604;    60.000603
  195.407684;    60.000604;    60.000603
  195.416016;    60.000599;    60.000602
  195.424347;    60.000600;    60.000602
  195.432678;    60.000605;    60.000603
  195.441010;    60.000604;    60.000603
  195.449341;    60.000600;    60.000602
  195.457672;    60.000600;    60.000602
  195.466003;    60.000605;    60.000603
  195.474335;    60.000604;    60.000603
