# time;VOLT 2 [BUS 2 18.000]; VOLT 3 [BUS 3 13.800]; VOLT 2 [BUS 2 18.000]; VOLT 3 [BUS 3 13.800]; VOLT 7 [BUS 7 230.00]; VOLT 8 [BUS 8 230.00]; VOLT 9 [BUS 9 230.00]; VOLT 10 [10 34.500]; VOLT 11 [11 138.00]; VOLT 12 [12 34.500]
  155.409119;     0.969917;     1.074807;     0.969917;     1.074807;     1.007208;     1.028383;     1.060413;     1.059265;     1.028383;     1.059265
  155.417450;     0.969918;     1.074808;     0.969918;     1.074808;     1.007210;     1.028384;     1.060413;     1.059265;     1.028384;     1.059265
  155.425781;     0.969918;     1.074807;     0.969918;     1.074807;     1.007210;     1.028384;     1.060413;     1.059265;     1.028384;     1.059265
  155.434113;     0.969918;     1.074807;     0.969918;     1.074807;     1.007209;     1.028383;     1.060412;     1.059264;     1.028383;     1.059264
  155.442444;     0.969917;     1.074807;     0.969917;     1.074807;     1.007209;     1.028383;     1.060412;     1.059264;     1.028383;     1.059264
  155.450775;     0.969917;     1.074807;     0.969917;     1.074807;     1.007209;     1.028383;     1.060412;     1.059264;     1.028383;     1.059264
  155.459106;     0.969917;     1.074806;     0.969917;     1.074806;     1.007209;     1.028383;     1.060412;     1.059264;     1.028383;     1.059264
  155.467438;     0.969917;     1.074806;     0.969917;     1.074806;     1.007208;     1.028383;     1.060412;     1.059263;     1.028383;     1.059263
  155.475769;     0.969917;     1.074806;     0.969917;     1.074806;     1.007208;     1.028382;     1.060412;     1.059263;     1.028382;     1.059263
  155.484100;     0.969916;     1.074806;     0.969916;     1.074806;     1.007208;     1.028382;     1.060411;     1.059263;     1.028382;     1.059263
  155.492432;     0.969916;     1.074806;     0.969916;     1.074806;     1.007208;     1.028382;     1.060411;     1.059263;     1.028382;     1.059263
  155.500763;     0.969916;     1.074805;     0.969916;     1.074805;     1.007208;     1.028382;     1.060411;     1.059263;     1.028382;     1.059263
  155.509094;     0.969916;     1.074805;     0.969916;     1.074805;     1.007208;     1.028382;     1.060411;     1.059263;     1.028382;     1.059263
  155.517426;     0.969916;     1.074805;     0.969916;     1.074805;     1.007207;     1.028381;     1.060411;     1.059262;     1.028381;     1.059262
  155.525757;     0.969915;     1.074805;     0.969915;     1.074805;     1.007207;     1.028381;     1.060410;     1.059262;     1.028381;     1.059262
  155.534088;     0.969915;     1.074805;     0.969915;     1.074805;     1.007207;     1.028381;     1.060410;     1.059262;     1.028381;     1.059262
  155.542419;     0.969915;     1.074805;     0.969915;     1.074805;     1.007207;     1.028381;     1.060410;     1.059262;     1.028381;     1.059262
  155.550751;     0.969915;     1.074805;     0.969915;     1.074805;     1.007206;     1.028381;     1.060410;     1.059262;     1.028381;     1.059262
  155.559082;     0.969914;     1.074805;     0.969914;     1.074805;     1.007206;     1.028380;     1.060410;     1.059262;     1.028380;     1.059262
  155.567413;     0.969914;     1.074805;     0.969914;     1.074805;     1.007206;     1.028380;     1.060410;     1.059262;     1.028380;     1.059262
  155.575745;     0.969914;     1.074805;     0.969914;     1.074805;     1.007206;     1.028380;     1.060410;     1.059262;     1.028380;     1.059262
  155.584076;     0.969914;     1.074804;     0.969914;     1.074804;     1.007206;     1.028380;     1.060410;     1.059261;     1.028380;     1.059261
  155.592407;     0.969914;     1.074804;     0.969914;     1.074804;     1.007205;     1.028380;     1.060410;     1.059261;     1.028380;     1.059261
  155.600739;     0.969913;     1.074804;     0.969913;     1.074804;     1.007205;     1.028380;     1.060409;     1.059261;     1.028380;     1.059261
  155.609070;     0.969913;     1.074804;     0.969913;     1.074804;     1.007205;     1.028380;     1.060409;     1.059261;     1.028380;     1.059261
  155.617401;     0.969913;     1.074804;     0.969913;     1.074804;     1.007205;     1.028379;     1.060409;     1.059261;     1.028379;     1.059261
  155.625732;     0.969913;     1.074804;     0.969913;     1.074804;     1.007205;     1.028379;     1.060409;     1.059261;     1.028379;     1.059261
  155.634064;     0.969912;     1.074804;     0.969912;     1.074804;     1.007205;     1.028379;     1.060409;     1.059261;     1.028379;     1.059261
  155.642395;     0.969912;     1.074804;     0.969912;     1.074804;     1.007204;     1.028379;     1.060409;     1.059261;     1.028379;     1.059261
  155.650726;     0.969912;     1.074804;     0.969912;     1.074804;     1.007204;     1.028379;     1.060409;     1.059261;     1.028379;     1.059261
  155.659058;     0.969912;     1.074804;     0.969912;     1.074804;     1.007204;     1.028379;     1.060409;     1.059261;     1.028379;     1.059261
  155.667389;     0.969912;     1.074804;     0.969912;     1.074804;     1.007204;     1.028379;     1.060409;     1.059261;     1.028379;     1.059261
  155.675720;     0.969911;     1.074804;     0.969911;     1.074804;     1.007204;     1.028378;     1.060409;     1.059261;     1.028378;     1.059261
  155.684052;     0.969911;     1.074804;     0.969911;     1.074804;     1.007203;     1.028378;     1.060409;     1.059261;     1.028378;     1.059261
  155.692383;     0.969911;     1.074804;     0.969911;     1.074804;     1.007203;     1.028378;     1.060409;     1.059261;     1.028378;     1.059261
  155.700714;     0.969911;     1.074804;     0.969911;     1.074804;     1.007203;     1.028378;     1.060409;     1.059261;     1.028378;     1.059261
  155.709045;     0.969910;     1.074805;     0.969910;     1.074805;     1.007203;     1.028378;     1.060409;     1.059261;     1.028378;     1.059261
  155.717377;     0.969910;     1.074805;     0.969910;     1.074805;     1.007203;     1.028378;     1.060409;     1.059261;     1.028378;     1.059261
  155.725708;     0.969910;     1.074805;     0.969910;     1.074805;     1.007203;     1.028378;     1.060409;     1.059261;     1.028378;     1.059261
  155.734039;     0.969910;     1.074805;     0.969910;     1.074805;     1.007203;     1.028378;     1.060409;     1.059261;     1.028378;     1.059261
  155.742371;     0.969910;     1.074805;     0.969910;     1.074805;     1.007203;     1.028378;     1.060409;     1.059261;     1.028378;     1.059261
  155.750702;     0.969909;     1.074805;     0.969909;     1.074805;     1.007202;     1.028378;     1.060409;     1.059261;     1.028378;     1.059261
  155.759033;     0.969909;     1.074805;     0.969909;     1.074805;     1.007202;     1.028377;     1.060409;     1.059261;     1.028377;     1.059261
  155.767365;     0.969909;     1.074805;     0.969909;     1.074805;     1.007202;     1.028377;     1.060409;     1.059261;     1.028377;     1.059261
  155.775696;     0.969908;     1.074805;     0.969908;     1.074805;     1.007202;     1.028377;     1.060409;     1.059261;     1.028377;     1.059261
  155.784027;     0.969908;     1.074805;     0.969908;     1.074805;     1.007202;     1.028377;     1.060409;     1.059261;     1.028377;     1.059261
  155.792358;     0.969908;     1.074805;     0.969908;     1.074805;     1.007202;     1.028377;     1.060409;     1.059261;     1.028377;     1.059261
  155.800690;     0.969908;     1.074806;     0.969908;     1.074806;     1.007201;     1.028377;     1.060409;     1.059261;     1.028377;     1.059261
  155.809021;     0.969908;     1.074806;     0.969908;     1.074806;     1.007201;     1.028377;     1.060409;     1.059261;     1.028377;     1.059261
  155.817352;     0.969907;     1.074806;     0.969907;     1.074806;     1.007201;     1.028377;     1.060409;     1.059261;     1.028377;     1.059261
  155.825684;     0.969907;     1.074806;     0.969907;     1.074806;     1.007201;     1.028377;     1.060409;     1.059261;     1.028377;     1.059261
  155.834015;     0.969907;     1.074806;     0.969907;     1.074806;     1.007201;     1.028377;     1.060409;     1.059261;     1.028377;     1.059261
  155.842346;     0.969907;     1.074806;     0.969907;     1.074806;     1.007201;     1.028377;     1.060409;     1.059261;     1.028377;     1.059261
  155.850677;     0.969906;     1.074807;     0.969906;     1.074807;     1.007200;     1.028377;     1.060409;     1.059261;     1.028377;     1.059261
  155.859009;     0.969906;     1.074807;     0.969906;     1.074807;     1.007200;     1.028377;     1.060410;     1.059261;     1.028377;     1.059261
  155.867340;     0.969906;     1.074807;     0.969906;     1.074807;     1.007200;     1.028377;     1.060410;     1.059261;     1.028377;     1.059261
  155.875671;     0.969906;     1.074807;     0.969906;     1.074807;     1.007200;     1.028377;     1.060410;     1.059261;     1.028377;     1.059261
  155.884003;     0.969905;     1.074807;     0.969905;     1.074807;     1.007200;     1.028376;     1.060410;     1.059262;     1.028376;     1.059262
  155.892334;     0.969905;     1.074807;     0.969905;     1.074807;     1.007200;     1.028376;     1.060410;     1.059262;     1.028376;     1.059262
  155.900665;     0.969905;     1.074808;     0.969905;     1.074808;     1.007200;     1.028376;     1.060410;     1.059262;     1.028376;     1.059262
  155.908997;     0.969905;     1.074808;     0.969905;     1.074808;     1.007200;     1.028376;     1.060410;     1.059262;     1.028376;     1.059262
  155.917328;     0.969905;     1.074808;     0.969905;     1.074808;     1.007200;     1.028376;     1.060410;     1.059262;     1.028376;     1.059262
  155.925659;     0.969905;     1.074808;     0.969905;     1.074808;     1.007200;     1.028376;     1.060410;     1.059262;     1.028376;     1.059262
  155.933990;     0.969904;     1.074808;     0.969904;     1.074808;     1.007200;     1.028376;     1.060410;     1.059262;     1.028376;     1.059262
  155.942322;     0.969904;     1.074808;     0.969904;     1.074808;     1.007199;     1.028376;     1.060410;     1.059262;     1.028376;     1.059262
  155.950653;     0.969904;     1.074808;     0.969904;     1.074808;     1.007199;     1.028376;     1.060410;     1.059262;     1.028376;     1.059262
  155.958984;     0.969904;     1.074809;     0.969904;     1.074809;     1.007199;     1.028376;     1.060410;     1.059262;     1.028376;     1.059262
  155.967316;     0.969904;     1.074809;     0.969904;     1.074809;     1.007199;     1.028376;     1.060410;     1.059262;     1.028376;     1.059262
  155.975647;     0.969903;     1.074809;     0.969903;     1.074809;     1.007199;     1.028376;     1.060411;     1.059262;     1.028376;     1.059262
  155.983978;     0.969903;     1.074809;     0.969903;     1.074809;     1.007199;     1.028376;     1.060411;     1.059263;     1.028376;     1.059263
  155.992310;     0.969903;     1.074809;     0.969903;     1.074809;     1.007199;     1.028376;     1.060411;     1.059263;     1.028376;     1.059263
  156.000641;     0.969903;     1.074810;     0.969903;     1.074810;     1.007199;     1.028376;     1.060411;     1.059263;     1.028376;     1.059263
  156.008972;     0.969903;     1.074810;     0.969903;     1.074810;     1.007199;     1.028376;     1.060411;     1.059263;     1.028376;     1.059263
  156.017303;     0.969902;     1.074810;     0.969902;     1.074810;     1.007198;     1.028376;     1.060411;     1.059263;     1.028376;     1.059263
  156.025635;     0.969902;     1.074810;     0.969902;     1.074810;     1.007198;     1.028376;     1.060411;     1.059263;     1.028376;     1.059263
  156.033966;     0.969902;     1.074810;     0.969902;     1.074810;     1.007198;     1.028376;     1.060411;     1.059263;     1.028376;     1.059263
  156.042297;     0.969902;     1.074810;     0.969902;     1.074810;     1.007198;     1.028376;     1.060411;     1.059263;     1.028376;     1.059263
  156.050629;     0.969902;     1.074810;     0.969902;     1.074810;     1.007198;     1.028376;     1.060411;     1.059263;     1.028376;     1.059263
  156.058960;     0.969902;     1.074811;     0.969902;     1.074811;     1.007198;     1.028376;     1.060411;     1.059263;     1.028376;     1.059263
  156.067291;     0.969901;     1.074811;     0.969901;     1.074811;     1.007198;     1.028376;     1.060411;     1.059263;     1.028376;     1.059263
  156.075623;     0.969901;     1.074811;     0.969901;     1.074811;     1.007198;     1.028376;     1.060412;     1.059263;     1.028376;     1.059263
  156.083954;     0.969901;     1.074811;     0.969901;     1.074811;     1.007198;     1.028376;     1.060412;     1.059264;     1.028376;     1.059264
  156.092285;     0.969901;     1.074811;     0.969901;     1.074811;     1.007198;     1.028376;     1.060412;     1.059263;     1.028376;     1.059263
  156.100616;     0.969900;     1.074811;     0.969900;     1.074811;     1.007196;     1.028374;     1.060411;     1.059263;     1.028374;     1.059263
  156.108948;     0.969899;     1.074811;     0.969899;     1.074811;     1.007194;     1.028373;     1.060411;     1.059263;     1.028373;     1.059263
  156.117279;     0.969899;     1.074811;     0.969899;     1.074811;     1.007195;     1.028374;     1.060411;     1.059263;     1.028374;     1.059263
  156.125610;     0.969899;     1.074811;     0.969899;     1.074811;     1.007195;     1.028374;     1.060412;     1.059264;     1.028374;     1.059264
  156.133942;     0.969899;     1.074812;     0.969899;     1.074812;     1.007195;     1.028374;     1.060412;     1.059264;     1.028374;     1.059264
  156.142273;     0.969899;     1.074812;     0.969899;     1.074812;     1.007195;     1.028374;     1.060412;     1.059264;     1.028374;     1.059264
  156.150604;     0.969899;     1.074813;     0.969899;     1.074813;     1.007195;     1.028374;     1.060413;     1.059264;     1.028374;     1.059264
  156.158936;     0.969899;     1.074813;     0.969899;     1.074813;     1.007195;     1.028374;     1.060413;     1.059265;     1.028374;     1.059265
  156.167267;     0.969898;     1.074813;     0.969898;     1.074813;     1.007195;     1.028375;     1.060413;     1.059265;     1.028375;     1.059265
  156.175598;     0.969898;     1.074813;     0.969898;     1.074813;     1.007195;     1.028375;     1.060413;     1.059265;     1.028375;     1.059265
  156.183929;     0.969898;     1.074813;     0.969898;     1.074813;     1.007195;     1.028375;     1.060413;     1.059265;     1.028375;     1.059265
  156.192261;     0.969898;     1.074814;     0.969898;     1.074814;     1.007195;     1.028375;     1.060413;     1.059265;     1.028375;     1.059265
  156.200592;     0.969898;     1.074814;     0.969898;     1.074814;     1.007195;     1.028375;     1.060413;     1.059265;     1.028375;     1.059265
  156.208923;     0.969898;     1.074814;     0.969898;     1.074814;     1.007195;     1.028375;     1.060413;     1.059265;     1.028375;     1.059265
  156.217255;     0.969898;     1.074814;     0.969898;     1.074814;     1.007195;     1.028375;     1.060413;     1.059265;     1.028375;     1.059265
  156.225586;     0.969898;     1.074814;     0.969898;     1.074814;     1.007195;     1.028375;     1.060413;     1.059265;     1.028375;     1.059265
  156.233917;     0.969898;     1.074814;     0.969898;     1.074814;     1.007195;     1.028375;     1.060413;     1.059265;     1.028375;     1.059265
  156.242249;     0.969898;     1.074814;     0.969898;     1.074814;     1.007195;     1.028375;     1.060413;     1.059265;     1.028375;     1.059265
  156.250580;     0.969898;     1.074814;     0.969898;     1.074814;     1.007195;     1.028375;     1.060413;     1.059265;     1.028375;     1.059265
  156.258911;     0.969898;     1.074813;     0.969898;     1.074813;     1.007195;     1.028375;     1.060413;     1.059265;     1.028375;     1.059265
  156.267242;     0.969898;     1.074813;     0.969898;     1.074813;     1.007195;     1.028375;     1.060413;     1.059265;     1.028375;     1.059265
  156.275574;     0.969898;     1.074813;     0.969898;     1.074813;     1.007195;     1.028375;     1.060413;     1.059265;     1.028375;     1.059265
  156.283905;     0.969898;     1.074813;     0.969898;     1.074813;     1.007195;     1.028375;     1.060413;     1.059265;     1.028375;     1.059265
  156.292236;     0.969898;     1.074813;     0.969898;     1.074813;     1.007195;     1.028375;     1.060413;     1.059264;     1.028375;     1.059264
  156.300568;     0.969898;     1.074813;     0.969898;     1.074813;     1.007195;     1.028374;     1.060412;     1.059264;     1.028374;     1.059264
  156.308899;     0.969898;     1.074812;     0.969898;     1.074812;     1.007195;     1.028375;     1.060412;     1.059264;     1.028375;     1.059264
  156.317230;     0.969899;     1.074812;     0.969899;     1.074812;     1.007195;     1.028374;     1.060412;     1.059264;     1.028374;     1.059264
  156.325562;     0.969899;     1.074812;     0.969899;     1.074812;     1.007195;     1.028374;     1.060412;     1.059264;     1.028374;     1.059264
  156.333893;     0.969899;     1.074812;     0.969899;     1.074812;     1.007196;     1.028374;     1.060412;     1.059264;     1.028374;     1.059264
  156.342224;     0.969899;     1.074811;     0.969899;     1.074811;     1.007196;     1.028374;     1.060411;     1.059263;     1.028374;     1.059263
  156.350555;     0.969899;     1.074811;     0.969899;     1.074811;     1.007195;     1.028374;     1.060411;     1.059263;     1.028374;     1.059263
  156.358887;     0.969899;     1.074811;     0.969899;     1.074811;     1.007196;     1.028374;     1.060411;     1.059263;     1.028374;     1.059263
  156.367218;     0.969899;     1.074810;     0.969899;     1.074810;     1.007196;     1.028374;     1.060411;     1.059263;     1.028374;     1.059263
  156.375549;     0.969900;     1.074810;     0.969900;     1.074810;     1.007196;     1.028374;     1.060410;     1.059262;     1.028374;     1.059262
  156.383881;     0.969900;     1.074810;     0.969900;     1.074810;     1.007196;     1.028374;     1.060410;     1.059262;     1.028374;     1.059262
  156.392212;     0.969900;     1.074809;     0.969900;     1.074809;     1.007196;     1.028374;     1.060410;     1.059262;     1.028374;     1.059262
  156.400543;     0.969900;     1.074809;     0.969900;     1.074809;     1.007196;     1.028374;     1.060410;     1.059262;     1.028374;     1.059262
  156.408875;     0.969900;     1.074808;     0.969900;     1.074808;     1.007196;     1.028374;     1.060409;     1.059261;     1.028374;     1.059261
  156.417206;     0.969900;     1.074808;     0.969900;     1.074808;     1.007196;     1.028373;     1.060409;     1.059261;     1.028373;     1.059261
  156.425537;     0.969900;     1.074807;     0.969900;     1.074807;     1.007196;     1.028373;     1.060409;     1.059261;     1.028373;     1.059261
  156.433868;     0.969901;     1.074807;     0.969901;     1.074807;     1.007196;     1.028373;     1.060408;     1.059260;     1.028373;     1.059260
  156.442200;     0.969901;     1.074806;     0.969901;     1.074806;     1.007196;     1.028373;     1.060408;     1.059260;     1.028373;     1.059260
  156.450531;     0.969901;     1.074806;     0.969901;     1.074806;     1.007196;     1.028373;     1.060408;     1.059260;     1.028373;     1.059260
  156.458862;     0.969901;     1.074805;     0.969901;     1.074805;     1.007196;     1.028373;     1.060407;     1.059259;     1.028373;     1.059259
  156.467194;     0.969901;     1.074805;     0.969901;     1.074805;     1.007196;     1.028373;     1.060407;     1.059259;     1.028373;     1.059259
  156.475525;     0.969902;     1.074804;     0.969902;     1.074804;     1.007196;     1.028373;     1.060407;     1.059259;     1.028373;     1.059259
  156.483856;     0.969902;     1.074804;     0.969902;     1.074804;     1.007196;     1.028373;     1.060406;     1.059258;     1.028373;     1.059258
  156.492188;     0.969902;     1.074803;     0.969902;     1.074803;     1.007196;     1.028372;     1.060406;     1.059258;     1.028372;     1.059258
  156.500519;     0.969902;     1.074803;     0.969902;     1.074803;     1.007196;     1.028372;     1.060405;     1.059257;     1.028372;     1.059257
  156.508850;     0.969902;     1.074802;     0.969902;     1.074802;     1.007196;     1.028372;     1.060405;     1.059257;     1.028372;     1.059257
  156.517181;     0.969903;     1.074801;     0.969903;     1.074801;     1.007196;     1.028372;     1.060405;     1.059257;     1.028372;     1.059257
  156.525513;     0.969903;     1.074801;     0.969903;     1.074801;     1.007196;     1.028372;     1.060404;     1.059256;     1.028372;     1.059256
  156.533844;     0.969903;     1.074800;     0.969903;     1.074800;     1.007196;     1.028371;     1.060404;     1.059255;     1.028371;     1.059255
  156.542175;     0.969903;     1.074799;     0.969903;     1.074799;     1.007196;     1.028371;     1.060403;     1.059255;     1.028371;     1.059255
  156.550507;     0.969903;     1.074799;     0.969903;     1.074799;     1.007196;     1.028371;     1.060403;     1.059255;     1.028371;     1.059255
  156.558838;     0.969903;     1.074798;     0.969903;     1.074798;     1.007196;     1.028371;     1.060402;     1.059254;     1.028371;     1.059254
  156.567169;     0.969904;     1.074797;     0.969904;     1.074797;     1.007196;     1.028371;     1.060402;     1.059254;     1.028371;     1.059254
  156.575500;     0.969904;     1.074797;     0.969904;     1.074797;     1.007195;     1.028370;     1.060401;     1.059253;     1.028370;     1.059253
  156.583832;     0.969904;     1.074796;     0.969904;     1.074796;     1.007195;     1.028370;     1.060401;     1.059253;     1.028370;     1.059253
  156.592163;     0.969904;     1.074795;     0.969904;     1.074795;     1.007195;     1.028370;     1.060400;     1.059252;     1.028370;     1.059252
  156.600494;     0.969904;     1.074794;     0.969904;     1.074794;     1.007195;     1.028370;     1.060400;     1.059252;     1.028370;     1.059252
  156.608826;     0.969904;     1.074794;     0.969904;     1.074794;     1.007195;     1.028370;     1.060399;     1.059251;     1.028370;     1.059251
  156.617157;     0.969905;     1.074793;     0.969905;     1.074793;     1.007195;     1.028370;     1.060399;     1.059251;     1.028370;     1.059251
  156.625488;     0.969905;     1.074792;     0.969905;     1.074792;     1.007195;     1.028369;     1.060398;     1.059250;     1.028369;     1.059250
  156.633820;     0.969905;     1.074792;     0.969905;     1.074792;     1.007195;     1.028369;     1.060398;     1.059250;     1.028369;     1.059250
  156.642151;     0.969905;     1.074791;     0.969905;     1.074791;     1.007195;     1.028369;     1.060397;     1.059249;     1.028369;     1.059249
  156.650482;     0.969906;     1.074790;     0.969906;     1.074790;     1.007195;     1.028369;     1.060397;     1.059249;     1.028369;     1.059249
  156.658813;     0.969906;     1.074790;     0.969906;     1.074790;     1.007195;     1.028368;     1.060396;     1.059248;     1.028368;     1.059248
  156.667145;     0.969906;     1.074789;     0.969906;     1.074789;     1.007195;     1.028368;     1.060396;     1.059248;     1.028368;     1.059248
  156.675476;     0.969906;     1.074788;     0.969906;     1.074788;     1.007195;     1.028368;     1.060395;     1.059247;     1.028368;     1.059247
  156.683807;     0.969906;     1.074787;     0.969906;     1.074787;     1.007195;     1.028368;     1.060395;     1.059247;     1.028368;     1.059247
  156.692139;     0.969906;     1.074787;     0.969906;     1.074787;     1.007195;     1.028368;     1.060394;     1.059246;     1.028368;     1.059246
  156.700470;     0.969907;     1.074786;     0.969907;     1.074786;     1.007195;     1.028368;     1.060394;     1.059246;     1.028368;     1.059246
  156.708801;     0.969907;     1.074785;     0.969907;     1.074785;     1.007195;     1.028367;     1.060393;     1.059245;     1.028367;     1.059245
  156.717133;     0.969907;     1.074784;     0.969907;     1.074784;     1.007195;     1.028367;     1.060393;     1.059245;     1.028367;     1.059245
  156.725464;     0.969907;     1.074784;     0.969907;     1.074784;     1.007195;     1.028367;     1.060392;     1.059244;     1.028367;     1.059244
  156.733795;     0.969908;     1.074783;     0.969908;     1.074783;     1.007195;     1.028367;     1.060392;     1.059244;     1.028367;     1.059244
  156.742126;     0.969908;     1.074782;     0.969908;     1.074782;     1.007195;     1.028366;     1.060391;     1.059243;     1.028366;     1.059243
  156.750458;     0.969908;     1.074782;     0.969908;     1.074782;     1.007195;     1.028366;     1.060391;     1.059243;     1.028366;     1.059243
  156.758789;     0.969908;     1.074781;     0.969908;     1.074781;     1.007195;     1.028366;     1.060390;     1.059242;     1.028366;     1.059242
  156.767120;     0.969908;     1.074780;     0.969908;     1.074780;     1.007195;     1.028366;     1.060390;     1.059242;     1.028366;     1.059242
  156.775452;     0.969908;     1.074779;     0.969908;     1.074779;     1.007195;     1.028365;     1.060389;     1.059241;     1.028365;     1.059241
  156.783783;     0.969909;     1.074779;     0.969909;     1.074779;     1.007195;     1.028365;     1.060389;     1.059241;     1.028365;     1.059241
  156.792114;     0.969909;     1.074778;     0.969909;     1.074778;     1.007195;     1.028365;     1.060388;     1.059240;     1.028365;     1.059240
  156.800446;     0.969909;     1.074777;     0.969909;     1.074777;     1.007195;     1.028365;     1.060388;     1.059240;     1.028365;     1.059240
  156.808777;     0.969909;     1.074777;     0.969909;     1.074777;     1.007195;     1.028365;     1.060387;     1.059239;     1.028365;     1.059239
  156.817108;     0.969909;     1.074776;     0.969909;     1.074776;     1.007194;     1.028365;     1.060387;     1.059239;     1.028365;     1.059239
  156.825439;     0.969910;     1.074775;     0.969910;     1.074775;     1.007194;     1.028364;     1.060386;     1.059238;     1.028364;     1.059238
  156.833771;     0.969910;     1.074775;     0.969910;     1.074775;     1.007194;     1.028364;     1.060386;     1.059238;     1.028364;     1.059238
  156.842102;     0.969910;     1.074774;     0.969910;     1.074774;     1.007194;     1.028364;     1.060386;     1.059237;     1.028364;     1.059237
  156.850433;     0.969910;     1.074773;     0.969910;     1.074773;     1.007194;     1.028364;     1.060385;     1.059237;     1.028364;     1.059237
  156.858765;     0.969911;     1.074773;     0.969911;     1.074773;     1.007194;     1.028364;     1.060385;     1.059237;     1.028364;     1.059237
  156.867096;     0.969911;     1.074772;     0.969911;     1.074772;     1.007194;     1.028364;     1.060384;     1.059236;     1.028364;     1.059236
  156.875427;     0.969911;     1.074772;     0.969911;     1.074772;     1.007194;     1.028363;     1.060384;     1.059236;     1.028363;     1.059236
  156.883759;     0.969911;     1.074771;     0.969911;     1.074771;     1.007194;     1.028363;     1.060383;     1.059235;     1.028363;     1.059235
  156.892090;     0.969911;     1.074770;     0.969911;     1.074770;     1.007194;     1.028363;     1.060383;     1.059235;     1.028363;     1.059235
  156.900421;     0.969912;     1.074770;     0.969912;     1.074770;     1.007194;     1.028363;     1.060383;     1.059234;     1.028363;     1.059234
  156.908752;     0.969912;     1.074769;     0.969912;     1.074769;     1.007194;     1.028363;     1.060382;     1.059234;     1.028363;     1.059234
  156.917084;     0.969912;     1.074769;     0.969912;     1.074769;     1.007194;     1.028363;     1.060382;     1.059234;     1.028363;     1.059234
  156.925415;     0.969912;     1.074768;     0.969912;     1.074768;     1.007194;     1.028363;     1.060381;     1.059233;     1.028363;     1.059233
  156.933746;     0.969912;     1.074767;     0.969912;     1.074767;     1.007194;     1.028362;     1.060381;     1.059233;     1.028362;     1.059233
  156.942078;     0.969912;     1.074767;     0.969912;     1.074767;     1.007194;     1.028362;     1.060381;     1.059232;     1.028362;     1.059232
  156.950409;     0.969913;     1.074766;     0.969913;     1.074766;     1.007194;     1.028362;     1.060380;     1.059232;     1.028362;     1.059232
  156.958740;     0.969913;     1.074766;     0.969913;     1.074766;     1.007194;     1.028362;     1.060380;     1.059232;     1.028362;     1.059232
  156.967072;     0.969913;     1.074765;     0.969913;     1.074765;     1.007194;     1.028362;     1.060380;     1.059231;     1.028362;     1.059231
  156.975403;     0.969913;     1.074765;     0.969913;     1.074765;     1.007194;     1.028362;     1.060379;     1.059231;     1.028362;     1.059231
  156.983734;     0.969913;     1.074764;     0.969913;     1.074764;     1.007194;     1.028362;     1.060379;     1.059231;     1.028362;     1.059231
  156.992065;     0.969914;     1.074764;     0.969914;     1.074764;     1.007195;     1.028361;     1.060379;     1.059231;     1.028361;     1.059231
  157.000397;     0.969914;     1.074763;     0.969914;     1.074763;     1.007194;     1.028361;     1.060378;     1.059230;     1.028361;     1.059230
  157.008728;     0.969914;     1.074763;     0.969914;     1.074763;     1.007195;     1.028361;     1.060378;     1.059230;     1.028361;     1.059230
  157.017059;     0.969914;     1.074762;     0.969914;     1.074762;     1.007194;     1.028361;     1.060378;     1.059229;     1.028361;     1.059229
  157.025391;     0.969914;     1.074762;     0.969914;     1.074762;     1.007195;     1.028361;     1.060377;     1.059229;     1.028361;     1.059229
  157.033722;     0.969915;     1.074762;     0.969915;     1.074762;     1.007195;     1.028361;     1.060377;     1.059229;     1.028361;     1.059229
  157.042053;     0.969915;     1.074761;     0.969915;     1.074761;     1.007195;     1.028361;     1.060377;     1.059229;     1.028361;     1.059229
  157.050385;     0.969915;     1.074761;     0.969915;     1.074761;     1.007195;     1.028361;     1.060377;     1.059228;     1.028361;     1.059228
  157.058716;     0.969915;     1.074760;     0.969915;     1.074760;     1.007195;     1.028361;     1.060376;     1.059228;     1.028361;     1.059228
  157.067047;     0.969915;     1.074760;     0.969915;     1.074760;     1.007195;     1.028361;     1.060376;     1.059228;     1.028361;     1.059228
  157.075378;     0.969916;     1.074760;     0.969916;     1.074760;     1.007195;     1.028361;     1.060376;     1.059228;     1.028361;     1.059228
  157.083710;     0.969916;     1.074759;     0.969916;     1.074759;     1.007195;     1.028361;     1.060376;     1.059227;     1.028361;     1.059227
  157.092041;     0.969916;     1.074759;     0.969916;     1.074759;     1.007195;     1.028361;     1.060375;     1.059227;     1.028361;     1.059227
  157.100372;     0.969917;     1.074759;     0.969917;     1.074759;     1.007197;     1.028362;     1.060375;     1.059227;     1.028362;     1.059227
  157.108704;     0.969918;     1.074759;     0.969918;     1.074759;     1.007198;     1.028363;     1.060376;     1.059227;     1.028363;     1.059227
  157.117035;     0.969918;     1.074758;     0.969918;     1.074758;     1.007198;     1.028362;     1.060375;     1.059227;     1.028362;     1.059227
  157.125366;     0.969918;     1.074758;     0.969918;     1.074758;     1.007198;     1.028362;     1.060374;     1.059226;     1.028362;     1.059226
  157.133698;     0.969918;     1.074757;     0.969918;     1.074757;     1.007197;     1.028362;     1.060374;     1.059226;     1.028362;     1.059226
  157.142029;     0.969918;     1.074757;     0.969918;     1.074757;     1.007197;     1.028361;     1.060374;     1.059226;     1.028361;     1.059226
